-3,141592654;-1
-3,041592654;-1,005020918
-2,941592654;-1,020338844
-2,841592654;-1,046751601
-2,741592654;-1,085704428
-2,641592654;-1,139493927
-2,541592654;-1,211628314
-2,441592654;-1,30745926
-2,341592654;-1,435324201
-2,241592654;-1,608725811
-2,141592654;-1,850815718
-2,041592654;-2,204604389
-1,941592654;-2,759703602
-1,841592654;-3,738334116
-1,741592654;-5,883490073
-1,641592654;-14,13683288
-1,541592654;34,24713567
-1,441592654;7,761293997
-1,341592654;4,401367858
-1,241592654;3,093202199
-1,141592654;2,402997961
-1,041592654;1,980801656
-0,941592654;1,699232118
-0,841592654;1,500879468
-0,741592654;1,356127641
-0,641592654;1,248215651
-0,541592654;1,167012632
-0,441592654;1,106106419
-0,341592654;1,061320621
-0,241592654;1,029910491
-0,141592654;1,010108666
-0,041592654;1,000865598
0,058407346;1,001708137
0,158407346;1,012678974
0,258407346;1,034342025
0,358407346;1,067855047
0,458407346;1,115127532
0,558407346;1,179106192
0,658407346;1,26427411
0,758407346;1,377538917
0,858407346;1,529885657
0,958407346;1,739663085
1,058407346;2,039730601
1,158407346;2,495015133
1,258407346;3,253800998
1,358407346;4,74392753
1,458407346;8,916428613
1,558407346;80,71895791
1,658407346;-11,42870419
1,758407346;-5,361574683
1,858407346;-3,525320074
1,958407346;-2,645658427
2,058407346;-2,134395767
2,158407346;-1,803835306
2,258407346;-1,575565188
2,358407346;-1,411094472
2,458407346;-1,289381119
2,558407346;-1,198016873
2,658407346;-1,129280587
2,758407346;-1,078192189
2,858407346;-1,041481926
2,958407346;-1,01701627
3,058407346;-1,003469902
